name,latex,category,average,error,measurements
BR_B+_D0bar_D1s+.BR_D1s+_DS_K,{{\cal{B}} ( B^{+} \to D_{s1}(2536)^{+} \bar{D}^{0} )\times {\cal{B}} ( D_{s1}(2536)^{+} \to D^{*}(2007)^{0} K^{+} + D^{*}(2010)^{+} K^{0} )},Bu/DD,0.0039700000000000004,0.001017889974407843,"[{'value': 0.0039700000000000004, 'error': 0.0011617658972443632}]"
BR_B-_DsJS-2317_D0.BR_DsJS-2317_Ds-_pi0,{{\cal{B}} ( B^{-} \to D^{0} D_{sJ}^{*}(2317)^{-} )\times {\cal{B}} ( D_{sJ}^{*}(2317)^{-} \to D_s^{-} \pi^{0} )},Bu/DD,0.008293121513843564,0.001468183898707838,"[{'value': 0.0081, 'error': 0.004433475174801369}, {'value': 0.008, 'error': 0.002074630674005503}, {'value': 0.01, 'error': 0.005458168733921336}]"
BR_B-_DS0bar_K-_D0,{\cal{B}} ( B^{-} \to D^{0} \bar{D}^{*}(2007)^{0} K^{-} ),Bu/DD,0.0632,0.004884669896727926,"[{'value': 0.0632, 'error': 0.006641535966928133}]"
BR_B-_DS-_K0bar_DS0,{\cal{B}} ( B^{-} \to D^{*}(2007)^{0} D^{*}(2010)^{-} \bar{K}^{0} ),Bu/DD,0.0917,0.012242957159118053,"[{'value': 0.0917, 'error': 0.015195064988344078}]"
BR_B-_DsJS-2317_DS0.BR_DsJS-2317_Ds-_pi0,{{\cal{B}} ( B^{-} \to D_{sJ}^{*}(2317)^{-} D^{*}(2007)^{0} )\times {\cal{B}} ( D_{sJ}^{*}(2317)^{-} \to D_s^{-} \pi^{0} )},Bu/DD,0.009000000000000001,0.006809228399594875,"[{'value': 0.009000000000000001, 'error': 0.007542555212469895}]"
BR_B-_DSs-_D0,{\cal{B}} ( B^{-} \to D_s^{*-} D^{0} ),Bu/DD,0.09300000000000001,0.026172504656604458,"[{'value': 0.09300000000000001, 'error': 0.03234192325759246}]"
BR_B-_KS-_chi1c,{\cal{B}} ( B^{-} \to \chi_{c1} K^{*}(892)^{-} ),Bu/cc,0.002982016822978241,0.000509017592555805,"[{'value': 0.0040999999999999995, 'error': 0.001407124727947029}, {'value': 0.0026000000000000003, 'error': 0.000754983443527075}, {'value': 0.00294, 'error': 0.0016517869111964776}]"
BR_B-_K-_psi2S.BR_psi2S_chi1c_gamma,{\cal{B}} ( B^{-} \to \psi(2S) K^{-} )\times {\cal{B}} ( \psi(2S) \to \chi_{c1} \gamma ),Bu/cc,0.0077,0.0012041594578792295,"[{'value': 0.0077, 'error': 0.0015033296378372909}]"
BR_B-_K1-_Jpsi,{\cal{B}} ( B^{-} \to J/\psi K_1(1270)^{-} ),Bu/cc,0.018000000000000002,0.0045349050162065,"[{'value': 0.018000000000000002, 'error': 0.005984145720150872}]"
BR_B-_pi-_chi1c.-BR_B-_K-_chi1c,\frac{{\cal{B}} ( B^{-} \to \chi_{c1} \pi^{-} )}{{\cal{B}} ( B^{-} \to \chi_{c1} K^{-} )},Bu/cc,0.43,0.08544003745312574,"[{'value': 0.43, 'error': 0.09055385138137417}]"
BR_B-_K-_psi2S,{\cal{B}} ( B^{-} \to \psi(2S) K^{-} ),Bu/cc,0.0063140069398697676,0.0003372024205625329,"[{'value': 0.006900000000000001, 'error': 0.0006}, {'value': 0.0064, 'error': 0.0011489125293076055}, {'value': 0.0055, 'error': 0.0013114877048604002}, {'value': 0.004900000000000001, 'error': 0.0016970562748477142}, {'value': 0.00617, 'error': 0.0006664082832618455}]"
BR_B-_K-_etac.BR_etac_pi+_K0_K+,{{\cal{B}} ( B^{-} \to K^{-} \eta_c )\times {\cal{B}} ( \eta_c \to K^{0} K^{+} \pi^{+} )},Bu/cc,2.6704269547012023e-06,3.084103898140466e-07,"[{'value': 2.67e-06, 'error': 6.412756756958254e-07}]"
BR_B-_KS-_chi2c,{\cal{B}} ( B^{-} \to \chi_{c2} K^{*}(892)^{-} ),Bu/cc,0.00011000000000000002,0.0006981403870282822,"[{'value': 0.00011000000000000002, 'error': 0.0008887631855561976}]"
BR_B-_K-_chi0c,{\cal{B}} ( B^{-} \to \chi_{c0} K^{-} ),Bu/cc,0.0019050498236852789,0.00027774686501167535,"[{'value': 0.006, 'error': 0.002366373034399164}, {'value': 0.002, 'error': 0.00091104335791443}, {'value': 0.0027, 'error': 0.0007}, {'value': 0.00134, 'error': 0.000516817182376902}, {'value': 0.00184, 'error': 0.0005462600113499066}]"
ACP_B-_Jpsi_rho-,A_\mathrm{CP} ( B^{-} \to J/\psi  \rho^{-}(770) ),Bu/cc,-0.05380652338896157,0.05324364985741772,"[{'value': -0.045, 'error': 0.05762169416570667}, {'value': -0.11, 'error': 0.1649242250247064}]"
BR_B-_KS-_chi1c.-BR_B-_K-_chi1c,\frac{{\cal{B}} ( B^{-} \to \chi_{c1} K^{*}(892)^{-} )}{{\cal{B}} ( B^{-} \to \chi_{c1} K^{-} )},Bu/cc,0.51,0.23345235061601963,"[{'value': 0.51, 'error': 0.2830194339616981}]"
BR_B-_K-_psi2S.BR_psi2S_chi2c_gamma,{\cal{B}} ( B^{-} \to \psi(2S) K^{-} )\times {\cal{B}} ( \psi(2S) \to \chi_{c2} \gamma ),Bu/cc,0.0063,0.001081665382639196,"[{'value': 0.0063, 'error': 0.0012369316876852982}]"
BR_B-_K-_etac.BR_etac_pbar_p.-BR_B-_K-_Jpsi.-BR_Jpsi_pbar_p,\frac{{\cal{B}} ( B^{-} \to \eta_c K^{-} ) \times {\cal{B}} ( \eta_c \to p\bar{p} ) }{ {\cal{B}} ( B^{-} \to J/\psi K^{-} ) \times {\cal{B}} ( J/\psi \to p\bar{p} )},Bu/cc,0.5835049302087895,0.04327251265316851,"[{'value': 0.578, 'error': 0.051797683345879475}, {'value': 0.71, 'error': 0.22315913604421397}]"
BR_B-_KS-_Jpsi.-BR_B-_K-_Jpsi,\frac{{\cal{B}} ( B^{-} \to J/\psi K^{*}(892)^{-} )}{{\cal{B}} ( B^{-} \to J/\psi K^{-} )},Bu/cc,1.3823051785886413,0.09327850683421655,"[{'value': 1.92, 'error': 0.6463745044476924}, {'value': 1.37, 'error': 0.12369316876852982}]"
BR_B-_K-_pi+_pi-_chi2c,{\cal{B}} ( B^{-} \to \chi_{c2} K^{-} \pi^{+} \pi^{-}),Bu/cc,0.00134,0.00019235384061671348,"[{'value': 0.00134, 'error': 0.00021236760581595302}]"
BR_B-_K-_etac.BR_etac_Lambda0bar_Lambda0,{{\cal{B}} ( B^{-} \to \eta_c K^{-} )\times {\cal{B}} ( \eta_c \to \Lambda \bar{\Lambda} )},Bu/cc,9.5e-06,2.5382544599085707e-06,"[{'value': 9.5e-06, 'error': 2.7192616319319724e-06}]"
BR_B-_K-_etac.BR_etac_pbar_p,{{\cal{B}} ( B^{-} \to \eta_c K^{-} )\times {\cal{B}} ( \eta_c \to p \bar{p} )},Bu/cc,1.5488942218383757e-05,1.5736723012772653e-06,"[{'value': 1.4200000000000001e-05, 'error': 2.7753736530902647e-06}, {'value': 1.8e-05, 'error': 3.7936036203777076e-06}]"
BR_B-_K-_pi-_pi+_Jpsi,{\cal{B}} ( B^{-} \to J/\psi K^{-} \pi^{+} \pi^{-} ),Bu/cc,0.008071607646505668,0.0005208892427946339,"[{'value': 0.0071600000000000006, 'error': 0.0008544003745317531}, {'value': 0.006900000000000001, 'error': 0.0024738633753705963}, {'value': 0.0116, 'error': 0.0014525839046333952}]"
BR_B-_K-_psi3770,{\cal{B}} ( B^{-} \to \psi(3770) K^{-} ),Bu/cc,0.002605972174070501,0.0008922285642119452,"[{'value': 0.0048, 'error': 0.0014798648586948743}, {'value': -0.0002, 'error': 0.0014}, {'value': 0.0035, 'error': 0.002535744466621193}]"
BR_B-_K0bar_pi-_chi2c,{\cal{B}} ( B^{-} \to \chi_{c2} \bar{K}^{0} \pi^{-} ),Bu/cc,0.00116,0.00025059928172283327,"[{'value': 0.00116, 'error': 0.0002778488797889961}]"
BR_B-_KS-_psi2S.-BR_B-_K-_psi2S,\frac{{\cal{B}} ( B^{-} \to \psi(2S) K^{*}(892)^{-} )}{{\cal{B}} ( B^{-} \to \psi(2S) K^{-} )},Bu/cc,0.96,0.17492855684788766,"[{'value': 0.96, 'error': 0.19672315572906002}]"
BR_B-_K-_omega_Jpsi,{\cal{B}} ( B^{-} \to J/\psi \omega(782) K^{-} ),Bu/cc,0.0032,0.0004621351782785468,"[{'value': 0.0032, 'error': 0.0006451451344429102}]"
BR_B-_K-_psi2S.-BR_B-_K-_Jpsi,\frac{{\cal{B}} ( B^{-} \to \psi(2S) K^{-} ) }{ {\cal{B}} ( B^{-} \to J/\psi K^{-} )},Bu/cc,0.598589329709864,0.01848503754019331,"[{'value': 0.594, 'error': 0.027802877548915687}, {'value': 0.65, 'error': 0.091104335791443}]"
BR_B-_K-_chi1c,{\cal{B}} ( B^{-} \to \chi_{c1} K^{-} ),Bu/cc,0.004893904899477537,0.00018707650865001688,"[{'value': 0.0045000000000000005, 'error': 0.0010099504938362077}, {'value': 0.004940000000000001, 'error': 0.0004794788837894741}, {'value': 0.0058, 'error': 0.0011445523142259598}, {'value': 0.0155, 'error': 0.006095900261651269}, {'value': 0.004900000000000001, 'error': 0.0006000000000000001}, {'value': 0.0045000000000000005, 'error': 0.0004358898943540673}, {'value': 0.008, 'error': 0.0017146428199482247}, {'value': 0.00579, 'error': 0.0009553009996854395}]"
BR_B-_K1-_Jpsi.-BR_B-_K-_Jpsi,\frac{{\cal{B}} ( B^{-} \to J/\psi K_1(1270)^{-} )}{{\cal{B}} ( B^{-} \to J/\psi K^{-} )},Bu/cc,1.8,0.48083261116075027,"[{'value': 1.8, 'error': 0.5888972745734183}]"
BR_B-_K-_etac,{\cal{B}} ( B^{-} \to \eta_c K^{-} ),Bu/cc,0.011776264614946304,0.0006708469557338124,"[{'value': 0.0125, 'error': 0.0043402108989627364}, {'value': 0.012, 'error': 0.0012727922061357855}, {'value': 0.0138, 'error': 0.005087994520007849}, {'value': 0.0087, 'error': 0.0015}, {'value': 0.0129, 'error': 0.004141255848169731}]"
BR_B-_KS-_chi0c,{\cal{B}} ( B^{-} \to \chi_{c0} K^{*}(892)^{-} ),Bu/cc,0.0014,0.0005385164807134504,"[{'value': 0.0014, 'error': 0.0005744562646538028}]"
BR_B-_K-_Jpsi.BR_Jpsi_Lambda0bar_Lambda0,{{\cal{B}} ( B^{-} \to J/\psi K^{-} )\times {\cal{B}} ( J/\psi \to \Lambda \bar{\Lambda} )},Bu/cc,2e-05,4.629240010766361e-06,"[{'value': 2e-05, 'error': 5.7520654011403836e-06}]"
BR_B-_K-_etac2S,{\cal{B}} ( B^{-} \to \eta_c(2S) K^{-} ),Bu/cc,0.004406911447084111,0.000966948396174229,"[{'value': 0.0048, 'error': 0.0011789826122551596}, {'value': 0.0034, 'error': 0.001849324200890693}]"
BR_B-_pi-_chi1c,{\cal{B}} ( B^{-} \to \chi_{c1} \pi^{-} ),Bu/cc,0.00022000000000000003,4.999999999999996e-05,"[{'value': 0.00022000000000000003, 'error': 5.8309518948453004e-05}]"
BR_B-_K-_psi3770.BR_psi3770_D0bar_D0,{{\cal{B}} ( B^{-} \to \psi(3770) K^{-} )\times {\cal{B}} ( \psi(3770) \to D^{0} \bar{D}^{0} )},Bu/cc,0.00141,0.0003720215047547658,"[{'value': 0.00141, 'error': 0.00043220365569948617}]"
BR_B-_pi-_psi2S,{\cal{B}} ( B^{-} \to \psi(2S) \pi^{-} ),Bu/cc,0.000252,3.0016662039607274e-05,"[{'value': 0.000252, 'error': 3.3555923471125036e-05}]"
BR_B-_K-_Jpsi,{\cal{B}} ( B^{-} \to J/\psi K^{-} ),Bu/cc,0.010044657232388891,0.00032500836956921264,"[{'value': 0.0101, 'error': 0.0010295630140987001}, {'value': 0.0089, 'error': 0.0009273618495495703}, {'value': 0.0101, 'error': 0.0012369316876852982}, {'value': 0.0081, 'error': 0.0016340134638368193}, {'value': 0.01061, 'error': 0.0006649060083951716}]"
ACP_B-_Jpsi_pi-,A_\mathrm{CP} ( B^{-} \to J/\psi \pi^{-} ),Bu/cc,-0.42000000000000004,0.449110231399342,"[{'value': -0.42000000000000004, 'error': 0.4580392996239515}]"
BR_B-_K-_chi0c.-BR_B-_K-_Jpsi,\frac{{\cal{B}} ( B^{-} \to \chi_{c0} K^{-} )}{{\cal{B}} ( B^{-} \to J/\psi K^{-} )},Bu/cc,0.6006377912970293,0.20752196106618798,"[{'value': 0.6, 'error': 0.2224344375761792}]"
BR_B-_K-_psi2S.BR_psi2S_pbar_p.-BR_B-_K-_Jpsi.-BR_Jpsi_pbar_p,\frac{{\cal{B}} ( B^{-} \to \psi(2S) K^{-} ) \times {\cal{B}} ( \psi(2S) \to p\bar{p} ) }{ {\cal{B}} ( B^{-} \to J/\psi K^{-} ) \times {\cal{B}} ( J/\psi \to p\bar{p} )},Bu/cc,0.08,0.015000000000000051,"[{'value': 0.08, 'error': 0.017492855684535902}]"
BR_B-_KS-_psi2S,{\cal{B}} ( B^{-} \to \psi(2S) K^{*}(892)^{-} ),Bu/cc,0.005919996758417558,0.0012091732728778987,"[{'value': 0.00592, 'error': 0.0015000333329629712}]"
BR_B-_K-_eta_Jpsi,{\cal{B}} ( B^{-} \to J/\psi \eta K^{-} ),Bu/cc,0.0012358648849314332,0.00014090564254409847,"[{'value': 0.00127, 'error': 0.0001905255888325765}, {'value': 0.00108, 'error': 0.0004110960958218893}]"
BR_B-_K-_phi_psi2S,{\cal{B}} (B^{-} \to \psi(2S) \phi(1020) K^{-}),Bu/cc,4.000000000000001e-05,7.21111249555872e-06,"[{'value': 4e-05, 'error': 9.59166304662544e-06}]"
BR_B-_K-_phi_Jpsi,{\cal{B}} ( B^{-} \to J/\psi \phi(1020) K^{-} ),Bu/cc,0.00044000000000000007,0.00014866086625406235,"[{'value': 0.00044000000000000007, 'error': 0.0001571623364550171}]"
BR_B-_K-_chi2c,{\cal{B}} ( B^{-} \to \chi_{c2} K^{-} ),Bu/cc,0.0001082365895293356,3.0796766973093496e-05,"[{'value': 0.00011100000000000001, 'error': 3.724401795270814e-05}, {'value': 0.0001, 'error': 6.164414002968977e-05}]"
BR_B-_K-_etac.-BR_B-_K-_Jpsi,\frac{{\cal{B}} ( B^{-} \to \eta_c K^{-} )}{{\cal{B}} ( B^{-} \to J/\psi K^{-} )},Bu/cc,1.1173958831893525,0.20070245238115003,"[{'value': 1.06, 'error': 0.23685438564654024}, {'value': 1.28, 'error': 0.5466260147486579}]"
BR_B-_pi-_Jpsi,{\cal{B}} ( B^{-} \to J/\psi \pi^{-} ),Bu/cc,0.0004038736213794731,1.6910664836344786e-05,"[{'value': 0.000388, 'error': 2.389560629069704e-05}, {'value': 0.00038, 'error': 7.348469228349534e-05}, {'value': 0.000537, 'error': 5.63648826841678e-05}]"
BR_B-_pi-_Jpsi.-BR_B-_K-_Jpsi,\frac{{\cal{B}} ( B^{-} \to J/\psi \pi^{-} )}{{\cal{B}} ( B^{-} \to J/\psi K^{-} )},Bu/cc,0.054750191973078455,0.004491371044014733,"[{'value': 0.05, 'error': 0.018055640496244817}, {'value': 0.48600000000000004, 'error': 0.08469946871143881}, {'value': 0.0537, 'error': 0.004761302342846965}]"
BR_B-_K-_Jpsi.BR_Jpsi_pbar_p,{{\cal{B}} ( B^{-} \to J/\psi K^{-} )\times {\cal{B}} ( J/\psi \to p \bar{p} )},Bu/cc,2.206501953076623e-05,1.3225069782092732e-06,"[{'value': 2.2100000000000002e-05, 'error': 1.9209372712298546e-06}, {'value': 2.2000000000000003e-05, 'error': 2.449489742783179e-06}]"
BR_B-_K-_psi3770.BR_psi3770_D-_D+,{{\cal{B}} ( B^{-} \to \psi(3770) K^{-} )\times {\cal{B}} ( \psi(3770) \to D^{+} D^{-} )},Bu/cc,0.0008399999999999999,0.00038275318418009305,"[{'value': 0.00084, 'error': 0.0004365775990588615}]"
BR_B-_pbar_Jpsi_Lambda0,{\cal{B}} ( B^{-} \to J/\psi \Lambda \bar{p} ),Bu/cc,0.00011600000000000001,3.070428531080927e-05,"[{'value': 0.000116, 'error': 4.0380151662299435e-05}, {'value': 0.000116, 'error': 7.684283384928403e-05}]"
BR_B-_KS-_etac,{\cal{B}} ( B^{-} \to \eta_c K^{*}(892)^{-} ),Bu/cc,0.012099172671760184,0.0049831142949800615,"[{'value': 0.0121, 'error': 0.00798414159658234}]"
BR_B-_K-_etac2S.BR_etac2S_K-_pi+_K0,{{\cal{B}} ( B^{-} \to K^{-} \eta_c(2S) )\times {\cal{B}} ( \eta_c(2S) \to K^{0} K^{-} \pi^{+} )},Bu/cc,3.4000000000000003e-07,1.9038735298291752e-07,"[{'value': 3.4000000000000003e-07, 'error': 1.956982977923204e-07}]"
BR_B-_KS-_Jpsi,{\cal{B}} ( B^{-} \to J/\psi K^{*}(892)^{-} ),Bu/cc,0.014044923196644738,0.0008614378330427384,"[{'value': 0.0128, 'error': 0.002109502310972899}, {'value': 0.0158, 'error': 0.006055575942881073}, {'value': 0.014539999999999999, 'error': 0.0014319916200872128}]"
BR_B-_K0bar_pi-_chi1c.-BR_B-_K0bar_pi-_Jpsi,\frac{{\cal{B}} ( B^{-} \to \chi_{c1} \bar{K}^{0} \pi^{-} ) }{ {\cal{B}} ( B^{-} \to J/\psi \bar{K}^{0} \pi^{-} )},Bu/cc,5.01,0.6000833276525378,"[{'value': 5.01, 'error': 0.814002456998749}]"
BR_B-_K0bar_pi-_chi1c,{\cal{B}} ( B^{-} \to \chi_{c1} \bar{K}^{0} \pi^{-} ),Bu/cc,0.005685870100050207,0.00035014231273412745,"[{'value': 0.00575, 'error': 0.0005219195340279956}, {'value': 0.00552, 'error': 0.0009009994450608724}]"
BR_B-_rho-_Jpsi,{\cal{B}} ( B^{-} \to J/\psi \rho^{-}(770) ),Bu/cc,0.0004097875765840939,3.764759718270977e-05,"[{'value': 0.00038100000000000005, 'error': 5.5230886344973665e-05}, {'value': 0.0005, 'error': 8.185352771872449e-05}]"
BR_B-_K-_pi+_pi-_chi1c,{\cal{B}} ( B^{-} \to \chi_{c1} K^{-} \pi^{+} \pi^{-}),Bu/cc,0.0037400000000000003,0.0003,"[{'value': 0.0037400000000000003, 'error': 0.0003841874542459709}]"
ACP_B-_Jpsi_K-,A_\mathrm{CP} ( B^{-} \to J/\psi K^{-} ),Bu/cc,0.059,0.036674241641783754,"[{'value': 0.059, 'error': 0.037336309405188936}]"
BR_B-_K-_pi0_chi1c,{\cal{B}} ( B^{-} \to \chi_{c1} K^{-} \pi^{0}),Bu/cc,0.00329,0.0003466987164671946,"[{'value': 0.00329, 'error': 0.00039534794801541595}]"
BR_B-_K-_pi-_pi+_psi2S,{\cal{B}} ( B^{-} \to \psi(2S) K^{-} \pi^{+} \pi^{-} ),Bu/cc,0.00431,0.0005385164807134503,"[{'value': 0.00431, 'error': 0.0007348469228349534}]"
BR_B-_pbar_Sigmac0,{\cal{B}} ( B^{-} \to \Sigma_c^{0} \bar{p} ),Bu/baryon,0.00045000000000000004,0.00026507167110421996,"[{'value': 0.00045000000000000004, 'error': 0.0002995982110551677}]"
BR_B-_Lambdac-_Xic02930.BR_Xic02930_Lambdac+_K-,{{\cal{B}} ( B^{-} \to \Xi_c^{0}(2930) \Lambda_c^{-} )\times {\cal{B}} ( \Xi_c^{0}(2930) \to \Lambda_c^{+} K^{-} )},Bu/baryon,0.00173,0.0004965883607174057,"[{'value': 0.00173, 'error': 0.000539166022668343}]"
BR_B-_Lambdac-_K-_Lambdac+,{\cal{B}} ( B^{-} \to \Lambda_c^{+} \Lambda_c^{-} K^{-} ),Bu/baryon,0.004947539597074872,0.0007192052701662079,"[{'value': 0.006500000000000001, 'error': 0.005142461928020372}, {'value': 0.0048, 'error': 0.0009512623192369179}, {'value': 0.011399999999999999, 'error': 0.008945948803788227}]"
BR_B-_pbar_Sigmac02800.-BR_B-_pbar_pi-_Lambdac+,\frac{{\cal{B}} ( B^{-} \to \Sigma_{c}(2800)^{0} \bar{p} )}{{\cal{B}} ( B^{-} \to \Lambda_c^{+} \bar{p} \pi^{-} )},Bu/baryon,1.17,0.3324154028588002,"[{'value': 1.17, 'error': 0.41}]"
BR_B-_Lambdac-_Xic0.BR_Xic0_pi+_Xi-,{{\cal{B}} ( B^{-} \to \Xi_c^{0} \Lambda_c^{-} )\times {\cal{B}} ( \Xi_c^{0} \to \Xi^{-} \pi^{+} )},Bu/baryon,0.00025799757710267586,8.049944419070127e-05,"[{'value': 0.00048, 'error': 0.0002490910749231941}, {'value': 0.00020800000000000001, 'error': 0.00010834666584625484}]"
BR_B-_pbar_pi-_Lambdac+.-BR_B0bar_pbar_Lambdac+,\frac{{\cal{B}} ( B^{-} \to \Lambda_c^{+} \bar{p} \pi^{-} )}{{\cal{B}} ( \bar{B}^{0} \to \Lambda_c^{+} \bar{p} )},Bu/baryon,15.4,1.8248287586654834,"[{'value': 15.4, 'error': 1.8493242008906927}]"
BR_B-_pbar_Sigmac02455.-BR_B-_pbar_pi-_Lambdac+,\frac{{\cal{B}} ( B^{-} \to \Sigma_{c}(2455)^{0} \bar{p} )}{{\cal{B}} ( B^{-} \to \Lambda_c^{+} \bar{p} \pi^{-} )},Bu/baryon,1.2300000000000002,0.1442220510184722,"[{'value': 1.2300000000000002, 'error': 0.16492422502470644}]"
BR_B-_pbar_pi-_Lambdac+,{\cal{B}} ( B^{-} \to \Lambda_c^{+} \bar{p} \pi^{-} ),Bu/baryon,0.0024573478406857948,0.0005545091397385977,"[{'value': 0.0018700000000000001, 'error': 0.0008996677855655199}, {'value': 0.0033799999999999998, 'error': 0.0012617448236470004}]"
BR_B-_Sigmac++_pbar_pi-_pi-,{\cal{B}}( B^{-} \to \Sigma_c^{++} \bar{p} \pi^{-} \pi^{-} ),Bu/baryon,0.0029799999999999996,0.000800624756049924,"[{'value': 0.00298, 'error': 0.0011208925015361642}]"
BR_B-_K-_X4140.BR_X4140_phi_Jpsi.-BR_B-_K-_phi_Jpsi,\frac{{\cal{B}} ( B^{-} \to X(4140) K^{-} ) \times {\cal{B}} ( X(4140) \to J/\psi \phi(1020) )}{{\cal{B}} ( B^{-} \to J/\psi \phi(1020) K^{-} )},Bu/other,0.13565494103468878,0.04977244958429012,"[{'value': 0.13, 'error': 0.058239112787078606}, {'value': 2.1, 'error': 0.9797958971132713}]"
BR_B-_K-_Y3940.BR_Y3940_omega_Jpsi,{{\cal{B}} ( B^{-} \to Y(3940) K^{-} )\times {\cal{B}} ( Y(3940) \to J/\psi \omega(782) )},Bu/other,0.00030000000000000003,7.654913220929229e-05,"[{'value': 0.00030000000000000003, 'error': 8.649171799707866e-05}]"
BR_B-_K-_X3872.BR_X3872_omega_Jpsi,{{\cal{B}} ( B^{-} \to X(3872) K^{-} )\times {\cal{B}} ( X(3872) \to J/\psi \omega(782) )},Bu/other,6.000000000000001e-05,2.2360679774997905e-05,"[{'value': 6e-05, 'error': 2.4494897427831785e-05}]"
BR_B-_K-_X4274.BR_X4274_phi_Jpsi.-BR_B-_K-_phi_Jpsi,\frac{{\cal{B}} ( B^{-} \to X(4274) K^{-} ) \times {\cal{B}} ( X(4274) \to J/\psi \phi(1020) )}{{\cal{B}} ( B^{-} \to J/\psi \phi(1020) K^{-} )},Bu/other,0.071,0.038832543594858125,"[{'value': 0.071, 'error': 0.048803580174381536}]"
BR_B-_K-_X3872.BR_X3872_gamma_Jpsi,{{\cal{B}} ( B^{-} \to X(3872) K^{-} )\times {\cal{B}} ( X(3872) \to J/\psi \gamma )},Bu/other,2.1074687842994e-05,3.3521249091229423e-06,"[{'value': 1.7800000000000002e-05, 'error': 4.903549636781891e-06}, {'value': 1.8e-05, 'error': 6.164414002968978e-06}, {'value': 3.3e-05, 'error': 1.0862780491200217e-05}, {'value': 2.8e-05, 'error': 8.124038404635963e-06}]"
BR_B-_KS-_X3872.BR_X3872_gamma_Jpsi,{{\cal{B}} ( B^{-} \to X(3872) K^{*}(892)^{-} )\times {\cal{B}} ( X(3872) \to J/\psi \gamma )},Bu/other,6.999999999999999e-06,2.6019223662515374e-05,"[{'value': 7e-06, 'error': 2.6038433132583074e-05}]"
BR_B-_K-_X3872.BR_X3872_pi-_pi+_Jpsi,{{\cal{B}} ( B^{-} \to K^{-} X(3872) )\times {\cal{B}} ( X(3872) \to J/\psi \pi^{+} \pi^{-} )},Bu/other,8.67348272262718e-05,7.018488516173634e-06,"[{'value': 8.61e-05, 'error': 9.61873172512884e-06}, {'value': 0.000101, 'error': 2.8722813232690147e-05}, {'value': 8.400000000000001e-05, 'error': 1.7972200755611428e-05}]"
BR_B-_K-_X3872.BR_X3872_DS0bar_D0,{{\cal{B}} ( B^{-} \to X(3872) K^{-} )\times {\cal{B}} ( X(3872) \to \bar{D}^{*}(2007)^{0} D^{0} )},Bu/other,0.0016699999999999998,0.0005920304046246273,"[{'value': 0.00167, 'error': 0.0007559100475585703}]"
BR_B-_K-_X3823.BR_X3823_chi1c_gamma,{\cal{B}} ( B^{-} \to X(3823) K^{-} )\times {\cal{B}} ( X(3823) \to \chi_{c1} \gamma ),Bu/other,9.7e-05,3.0083217912982655e-05,"[{'value': 9.7e-05, 'error': 3.203123475609394e-05}]"
BR_B-_K-_X3872.BR_X3872_gamma_psi2S,{{\cal{B}} ( B^{-} \to X(3872) K^{-} )\times {\cal{B}} ( X(3872) \to \psi(2S) \gamma )},Bu/other,9.5e-05,2.765863337187867e-05,"[{'value': 9.5e-05, 'error': 2.8301943396169813e-05}]"
BR_B-_K-_X3915,{\cal{B}} ( B^{-} \to X(3915) K^{-} ),Bu/other,0.00039999999999999996,0.0016000000000000007,"[{'value': 0.0004, 'error': 0.0016}]"
BR_B-_KS-_X3872.BR_X3872_gamma_psi2S,{{\cal{B}} ( B^{-} \to X(3872) K^{*}(892)^{-} )\times {\cal{B}} ( X(3872) \to \psi(2S) \gamma )},Bu/other,6.400000000000001e-05,0.00013718600511714016,"[{'value': 6.400000000000001e-05, 'error': 0.00016743954132760876}]"
BR_B-_K-_Y4260.BR_Y4260_pi-_pi+_Jpsi,{{\cal{B}} ( B^{-} \to Y(4260) K^{-} )\times {\cal{B}} ( Y(4260) \to J/\psi \pi^{+} \pi^{-} )},Bu/other,0.0002,7.28010988928052e-05,"[{'value': 0.0002, 'error': 7.54983443527075e-05}]"
BR_B-_K-_X3872,{\cal{B}} ( B^{-} \to X(3872) K^{-} ),Bu/other,0.0012,0.0011045361017187258,"[{'value': 0.0012, 'error': 0.0011090536506409416}]"
R_psi,,,-0.1291292163799092,0.9925918074718091,"[{'value': 0.594, 'error': 0.035411862419251545}, {'value': 0.476, 'error': 0.028}, {'value': 0.489, 'error': 0.04782258880487337}, {'value': 0.268, 'error': 0.03525620512760839}, {'value': 0.56, 'error': 0.11224972160321826}, {'value': 0.34, 'error': 0.0670820393249937}]"
model,,,-0.003141980222186723,1.0000381196706383,"[{'value': 4.51, 'error': 0.5520032083135777}, {'value': 8.3, 'error': 3.4309469656579212}, {'value': 0.0016100000000000003, 'error': 0.00031921779399024736}, {'value': 0.00281, 'error': 0.0008465813605318747}, {'value': 0.0034, 'error': 0.0012206555615733702}, {'value': 0.0060999999999999995, 'error': 0.002812472222085047}, {'value': 0.0068, 'error': 0.002395829710142188}, {'value': 0.0018000000000000002, 'error': 0.0006633249580710799}, {'value': 0.005, 'error': 0.0018654758106177627}, {'value': 2.67e-06, 'error': 8.527246877093939e-07}, {'value': 0.00215, 'error': 0.0005567764362830022}, {'value': 0.0006, 'error': 0.0004256759330758553}, {'value': 0.00319, 'error': 0.0007082372483850311}, {'value': 0.0012, 'error': 0.0006078651166171653}, {'value': 0.0035, 'error': 0.0006928203230275509}, {'value': 0.0068, 'error': 0.0029274562336608894}]"
